LINK,TITLE,TEXT
https://arcanum.fandom.com/wiki/Clear_the_Halfling_Gang,Clear the Halfling Gang: Frederick path,"Frederick is often found at the bar in the Roseborough Inn. Planting requires the skill of pick pocketing. This means that a Fate Point for pick pockets will also work here. If the plant is successful then report Frederick to the Captain of the Guard at at the barracks, implicating him. Then return to the Thieves Cave for your reward of 4600 exp and 500 gp."
https://arcanum.fandom.com/wiki/Clear_the_Halfling_Gang,Clear the Halfling Gang: Renzo path,"Rather than planting the statue, you can instead go to the Captain of the Guard at at the barracks directly. Once there you can give him the location Halflings' hideout. Doing so gives you a reward of 150 gp."
https://arcanum.fandom.com/wiki/Clear_the_Halfling_Gang,Clear the Halfling Gang: Notes,"Median and large players and their followers can enter the cave if they use a scroll or spell of Shrink. If the effect wears off while in the cave, then they can still leave freely. Shrunken players get the usual modified dialogue while shrunk. Players will need to Shrink a second time in order to return to the cave for their reward. A player can have their party wait outside the cave while conducting business inside."
https://arcanum.fandom.com/wiki/Destroy_the_construction_materials_for_the_new_bridge,Destroy the construction materials for the new bridge: Walkthrough,"Talk to thieves at the Bridge, and ask another way needed to accross the bridge. Destroy the woods materials in the south of the bridge. Materials can be destroyed with grenades, dynamite, or by attacking them using alt-click. The latter option will damage the weapon used, so it's advised to use unarmed attacks or throwaway weapons like railroad spikes."
https://arcanum.fandom.com/wiki/Destroy_the_construction_materials_for_the_new_bridge,Destroy the construction materials for the new bridge: Rewards,1000 experience Lose alignment
https://arcanum.fandom.com/wiki/Destroy_the_Town%27s_Steam_Engine,Destroy the Town's Steam Engine: Walkthrough,"You can find the steam engine inside the Temple, which is next to the village centre. Attack the engine with your weapons/fists (using Alt+click) or plant the dynamite next to it. After you have destroyed it, return to Jongle for your reward."
https://arcanum.fandom.com/wiki/Destroy_the_Town%27s_Steam_Engine,Destroy the Town's Steam Engine: Rewards,800 experience Two healing potions Lose alignment
https://arcanum.fandom.com/wiki/Destroy_the_Town%27s_Steam_Engine,Destroy the Town's Steam Engine: Quests triggered,Pickup Jongle's Package Fix the Town's Steam Engine
https://arcanum.fandom.com/wiki/Find_a_camera_or_Bessie_Toone_paraphernalia,Find a camera or Bessie Toone paraphernalia: Short Description,"68 Ristezze: Find a camera OR some Bessie Toone paraphernalia. (Reward: Tarant marked on map, main story information, 1200 XP.) p. 206Ristezze wants you to find a camera OR some Bessie Toone paraphernalia. In return, he will tell you about the P. Schuyler & Sons stamp on the signet ring found at the Crash Site, and you will gain 1200 XP (on Normal).You can get a camera from the Crash Site off of the body of Isaac Zapruder. You can get a boot of Bessie Toone's from the Bessie Toone Mine. Note that if you give him the boot, then you can re-buy it from him immediately for less than 5 gp. This comes in handy later as you can later sell it to H. T. Parnell in Tarant for more than 250 gp. The camera in turn is best saved for another quest. Killing Ristezze and interrogating him about the ring through Conjure Spirit will also grant 1200 XP, including if the information was already obtained by completing this quest."
https://arcanum.fandom.com/wiki/Find_Pure_Ore_for_Lloyd,Find Pure Ore for Lloyd: Short Description,"Find Pure Ore for Lloyd Start: Shrouded Hills Blacksmith End: Shrouded Hills Blacksmith Prerequisite: N/A Location: Shrouded Hills Rewards: 800 experience Fine Steel DaggerOut in front of the smith you can talk to Lloyd Gurloes the Blacksmith owner. He will give you a quest to find some Pure Ore.WalkthroughTalk to Lloyd Gurloes the Blacksmith. Bring him some Pure Ore. Note that this is different from regular Iron Ore.SourcesYou might find some either at the Crash Site or in the Bessie Toone Mine before completing the Bessie Toone quest. You can make your own if you have learned the first Smithy degree and have the proper crafting ingredients. Some can always be found in a storage bin at the General Store in Black Root. You can wait until you put Bessie Toone's ghost to rest. After freeing Bessie Toone's ghost, return to the mine and three pure ore will be on the ground where her spirit was pacing.Rewards800 experience Fine Steel Dagger (after about an hour)TriviaIt seems a bit odd that the town blacksmith cannot make his own pure ore."
https://arcanum.fandom.com/wiki/Find_the_Amulet_of_N%27Tala,Find the Amulet of N'Tala: Walkthrough,"The amulet is being worn by an elf named Myrth, located in Stillwater. It can be obtained from him either by stealing it or by taking it from his corpse after killing him. It can then be brought back to Gaylin. After, she can be asked for the location of Qintarra. Note: the Amulet_of_N'Tala grants +1 ST, +1 CN, and +100% healing rate, so it may be worth keeping if Qintarra has already been discovered. Alternatively, the amulet can be stolen from Gaylin after it has been given back to her. If you are a master Haggler, you can buy it from her, but even with minimal mark up it will still be 2001 gold, which is more expensive than reward you get."
https://arcanum.fandom.com/wiki/Find_the_Amulet_of_N%27Tala,Find the Amulet of N'Tala: Reward,"1,700 experience 1,000 gold 77 Gaylin: Find the Amulet of N'Tala Find ancient Elven amulet of N’Tala and return it to Gaylin. (Reward: 1000 gold, location of Qintarra, 1700 XP.) p. 207"
https://arcanum.fandom.com/wiki/Fix_the_Town%27s_Steam_Engine,Fix the Town's Steam Engine: Walkthrough,"Find the special gear in Toone's mine, located in a barrel/chest at the end of the mine. Give the gear to Constable Owens."
https://arcanum.fandom.com/wiki/Fix_the_Town%27s_Steam_Engine,Fix the Town's Steam Engine: Rewards,800 experience 100-800 gold (depending on haggle skill) +Good alignment NOTE: After you fix the town's engine Jongle Dunne won't want to talk to you and you might not be able to finish the package delivery for Jongle.
https://arcanum.fandom.com/wiki/Free_the_Ghost_of_Bessie_Toone,Free the Ghost of Bessie Toone: Walkthrough,"After receiving the quest from Percival Toone, enter the mine to the north of Percival's house. Inside is the ghost of Bessie Toone; she moans the name Sarah. Return to Percival and ask him who Sarah is. She is his sister and has run away to Dernholm. Travel to Dernholm and speak with Sarah. She explains that Percival, her brother, sold the mine to pay off his debts. She will ask you to regain the deed to the mine and gives the address of the person who now owns it. Go to Stanton Importers at 25 Lion's Head Circle in Tarant and speak to Stanton. To get the deed, you can either kill Stanton or buy it from him. If your persuasion skill is high enough (Done with 1 point), you can convince him that you are a representative of the Industrial Council and scare him into handing over the deed. If you go to Shrouded Hills and give the deed to Percival, he will give you the 500 gold he promised and Bessie Toone will no longer haunt the mine. However, he will mention plans to sell the mine again. For a better result, bring the deed to Sarah Toone in Dernholm; she will keep the mine. She gives an unidentified magickal sword as a reward."
https://arcanum.fandom.com/wiki/Free_the_Ghost_of_Bessie_Toone,Free the Ghost of Bessie Toone: Rewards,"If the deed is given to Percival: 1,700 experience 500 gold If the deed is given to Sarah: 4,500 experience Filament sword Boost in good alignment (+22, with 9 Charisma and Smoking Jacket) 3 Pure Ore will appear in the mine where Bessie Toone's spirit was pacing"
https://arcanum.fandom.com/wiki/Pickup_Jongle%27s_Package,Pickup Jongle's Package: Walkthrough,"Go to Dernholm and find Dolan's General Store. Talk to Dolan about Jongle Dunne and he will give you the package. Alternatively, you can use pick pocket to steal the package from him. Return to Jongle Dunne for the reward."
https://arcanum.fandom.com/wiki/Pickup_Jongle%27s_Package,Pickup Jongle's Package: Rewards,800 experience 70 gold
https://arcanum.fandom.com/wiki/Rob_the_Bank,Rob the Bank: Walkthrough,"Talk to Jacob Bens in the Inn. Enter the Bank and either use Lock picks to open the door to the vault, or bash the door down by force. Or you can get the key from Bank-keeper. Either steal or kill her. But kill her most likely will get you wanted. Click on the safe in the corner and you will find 500 gold. Give Jacob Bens his share of 250 gold or else he will rat you out."
https://arcanum.fandom.com/wiki/Rob_the_Bank,Rob the Bank: Rewards,"250 gold Note: You can also bypass Bens by stealing the combination from him. Note: You can also bypass Bens by reporting him to the Doc after he gives you the combination, and then stealing the gold."
https://arcanum.fandom.com/wiki/Stop_The_Bank_Robbery,Stop The Bank Robbery: Walkthrough,"Speak to Doc Roberts in his home in Shrouded Hills. If you ask him for work, he will ask you to help him prevent a bank robbery. Go to the Shrouded Hills Bank and wait for Doc Roberts just outside. When he arrives, speak to him and he will ask you to join him in entering the bank. Enter the Bank and fight the three bank robbers. Speak to Doc Roberts after the battle to receive your reward."
https://arcanum.fandom.com/wiki/Stop_The_Bank_Robbery,Stop The Bank Robbery: Rewards,"1000 experience 1 item: which one - depends on the answer you gave to Doc Roberts when he asked ""Well, that all depends, <Character Name>. Do you fancy yourself a magicker or a scientician?"" at the start of the quest ""I have been known to dabble in the magickal arts."" - Enchanted Sword ""I am partial to the ways of technology."" - Revolver ""I try to walk the middle ground, as it were."" - Axe Reputation: Hero of Shrouded Hills"
https://arcanum.fandom.com/wiki/The_Thieves_and_the_Bridge,The Thieves and the Bridge: Short Description,"The Thieves and the Bridge Start: Constable Owens, Shrouded Hills End: Constable Owens, Shrouded Hills Location: Shrouded Hills Rewards: 1,000 XP50-250 goldbridge keyFate PointThe Thieves and the Bridge is an early-game quest in Shrouded Hills. It is given by Constable Owens, the town mayor. He can be found pacing near the well in the center of the town. He needs Lukan the Witless and his band of thieves removed from the town bridge.Contents 1 Starting the Quest 2 Options if you Accepted the Quest 3 Options if you Defer or Decline the Quest 4 RewardsStarting the QuestSpeak to Constable Owen about the situation. Accepting and completing the quest grants you a reward and free passage to and from Shrouded Hills Deferring the quest gives you additional options, but with with possible varying degrees of consequences Now find the thieves at the town bridgeOptions if you Accepted the QuestDiplomatic: With 1 point in Persuasion you can talk the thieves into leaving. This gains some extra gp in the process, and information about The Thieves Underground Stealth: With 1 point in Prowling you can plant dynamite in their midst at night and kill them Combat Tech: With 1 point in the Explosives Discipline you can create Molotov Cocktails and defeat them in combat with just a few hits Combat Neutral: With 1 point in Charisma (for a CH of 9) you can recruit Sogg Mead Mug and generally he and you and Virgil can beat them in Melee Combat Magick: With 1 point in the Necromantic Black College and some potions (1 each: haste, fatigue slower, fatigue restorer) you can generally beat them in combatOptions if you Defer or Decline the QuestMerchant: With 1000 gp you can pay the toll and pass Thief: With 1 point in Pick Pocket you can steal the key from Lukan and pass Mage: With 2 points in the Conveyance College you can use Unlocking Cantrip on the gate to pass If you deferred the quest, then Lukan will allow you to pass if you destroy the town's building materials. He will then also tell you about The Thieves Underground. This has negative consequences with the local townfolk, however. If you rob the town bank and fail to properly cover up the deed, then you will find Doc Roberts and some of his friends at the gate. Doc and his posse have killed Lukan and his gang for you, but now you have the more difficult situation of getting through them . . .RewardsIf you successfully removed the thieves, then: At the bridge you get the gate key and a Fate Point Further, returning to the Constable, you will get 50 Gold and 1,000 XP If you did not displace the thieves, but did find a way to pass, then you will have free passage to and from Shrouded Hills As noted, you may take a reputation hit with the citizens of the town As also noted, you may have to fight Doc Roberts and his posse Finally, obtaining information about The Thieves Underground grants you an early opportunity to join the guild once you reach Tarant. After you convince the thieves to leave and receive the Fate Point, you can then kill them and receive a second Fate Point."
https://arcanum.fandom.com/wiki/Find_Friend_Cyrus,Find Friend Cyrus: Walkthrough,"Richard Leeks tells you Cyrus lives on the edge of town, in the Northwest. In townmap, you can see half of the house. Arriving at the house you realise something is wrong. The house is full of puddles of blood and it looks like there has been a struggle. Investigate outside. You'll notice footprints leading away from the house. Follow them. The prints disappear every now and then where the snow has melted, but they continue on the next patch of snow. Keep following them until you reach a cave. In the cave you'll find Cyrus in a cage and some loot and bones lying around. Cyrus will prompt a conversation when you approach the cage and tell you an ogre called Drog Black Tooth means to make him into a soup. Drog begins to approach the cage room when you finish the conversation so there is no way out except to fight him. He is level 30, has tough melee attacks and an annoyingly high dodge but has no armor so with a good melee or magic attack shouldn't be impossible. You'll find a key on him. Open the cage and talk to cyrus inside. He'll run off back to Stillwater and you can collect the loot lying on the ground. Fast travel back to tell Richard Leeks the good news. He'll reward you with a Stillwater blade and some XP. Unfortunately Cyrus is nowhere to be found."
https://arcanum.fandom.com/wiki/Find_Friend_Cyrus,Find Friend Cyrus: Rewards,4200 XP Stillwater Blade
https://arcanum.fandom.com/wiki/Find_the_Stolen_Idol,Find the Stolen Idol: Short Description,"In front of the altar at the temple you can speak to Brigitte, a priestess of Geshtianna. If you're polite to her she'll mention that somebody recently stole the idol to Geshtianna, and she'll ask you to look for it.The culprit is Marley, his house bottom right of town map. If you're persuasive, you can tell him that if he gives the idol back, the priestess will bless him, and then he'll give you the key to the back room in his house, where you can find the idol. Otherwise, you'll have to steal the key or kill Marley to get it.When you carry the statue of the goddess Geshtianna in your inventory, you'll gain -3 DX, +2 BE, and +1 CH. If you return the statue to Brigitte, you'll receive a blessing worth +1 BE, plus 6400 experience (and perhaps other rewards). So some characters might want to keep the statue rather than turn it in."
https://arcanum.fandom.com/wiki/Find_and_Skin_a_Stillwater_Giant,Find and Skin a Stillwater Giant: Short Description,"78 Myrth: Find and Skin a Stillwater Giant Bring him pelt of a Stillwater Giant. (Reward: Location of Qintarra, 4300 XP.) p. 219"
https://arcanum.fandom.com/wiki/Meet_with_Vollinger,Meet with Vollinger: Walkthrough,"T'sen-Ang While in in T'sen-Ang, the party may come across a human man named Gideon Laier. If the encounter does not go well, then Laier will be killed. If this occurs, then Vollinger will stop the group right after they leave T'sen-Ang. Vollinger will then tell the player he has something that he wishes to discuss alone. He will then mark the map with the meeting place and depart the area. The Meeting Place Vollinger's Meeting Place is a small house in the wilderness. If the player brought the rest of the party then the need to wait outside of the house. The player can then go inside, and find a trap door to the cellar to go through. The Cellar If the player is not alone, then the cellar will be empty. If the player is alone, then Vollinger will tell them that he is a Molochean Hand assassin set to spy on them. And that with Gideon Laier dead, Vollinger must now kill the player to fulfil the contract. Vollinger will then attack the player with the help of a level 30 pure Melee-Dodge Half-ogre and Dwarf in a fight to the death."
https://arcanum.fandom.com/wiki/Meet_with_Vollinger,Meet with Vollinger: Notes,"The game uses an Alternate Version of Vollinger for this encounter. And through an Exploit, this version can be recruited if a fight is averted."
https://arcanum.fandom.com/wiki/Deliver_Payment_Notice_to_Mrs._Halster,Deliver Payment Notice to Mrs. Halster: Walkthrough,Talk to Victor Wright at the Tarantian Editorial Office and ask for work. To deliver the payment notice go and talk to Mrs. Halster at her house. Go back to Victor to receive your reward.
https://arcanum.fandom.com/wiki/Deliver_Payment_Notice_to_Mrs._Halster,Deliver Payment Notice to Mrs. Halster: Rewards,"1,200 experience 75 gold"
https://arcanum.fandom.com/wiki/End_the_Orc_Uprising,End the Orc Uprising: Short Description,"Upon returning to Tarant after visiting Qintarra, you'll find Donn Throgg holed up in the back of the factory at 15 Ten Hands Alley (where the Foreman usually is) along with several orc laborers. There is a bloodthirsty mob outside headed by Captain Wheeler, along with Councilman Babcock who wishes to find a peaceful solution.Possible Solutions:Talk with Captain Wheeler, offer to kill Donn Throgg (either by sneaking in the back entrance or going in through the front door). Talk with Captain Wheeler, then convince Donn Throgg that the press are outside and he should make a statement. Watch him get cut down in a hail of gunfire. Talk with Mr. Babcock, who asks you to try and convince Donn Throgg to slip out and fight for his rights in court. In order to achieve this outcome, the player must have 3 points in Persuasion and must not speak to Captain Wheeler prior to Mr. Babcock (this prevents Babcock from offering his solution). Talk with Mr. Babcock, but then convince Donn Throgg and his companions to go on a rampage (this can be quite fun to watch, but really botches the quest)."
https://arcanum.fandom.com/wiki/Find_the_Stolen_Painting,Find the Stolen Painting: Short Description,"This quest has multiple solutions. In order to trigger it, you must talk to the owner of the stolen painting.Objective:She lives near the entrance to Tarant, pass the first bridge after the Boil, pass the first house row and then turn left. The Garringsburgs live in the middle house. Inside, you will find Evelyn Garringsburg, who'll tell you about her painting ""Kerghan and Pershephone"" was stolen from her. You can offer her your service in finding the painting. She will tell you to read the newspaper which is in on the floor, in it you'll learn that her husband is a member of the Wellington Gentlemen's Club, and she'll also mention that her husband might've talked about the painting one evening while drunk.Locations, Clues & Walkthrough:Go to the club, you can ask the doorman for a copy of the guest list (you'll have to bribe him for it). The only non-member in the club that evening was Rorry Limes. Go inside the club and talk to the Dark Elf Noble in the rear corner. He will give you a note that you're supposed to deliver to 36 Low Dervish Road (in the industrial part of Tarant), but he will also tell you not to read it.You now have two clues to go with. Go to the Hall of Records and look up Rorry Limes. You'll learn he has no home in Tarant, but he owns a building in the industrial area, at 57 Mulligan Bone Alley. If you read the note the Dark Elf gave you, you'll find that it also says 57 Mulligan Bone Alley. If you read the note before delivering it to 36 Low Derwish Road, you'll be attacked by the people inside the building. If you did not read the note, you'll receive 100 gold and 1000 experience, but you'll also lose some alignment. If you kill the people inside the building, you'll find that one of them has a passport with the name Rorry Limes.Now, go to 57 Mulligan Bone Alley. Inside the building, you'll find a half-ogre who has a key. You can kill him or pickpocket him for it, or if you're persuasive you can say that you're working for Rorry Limes and have come to pick up the painting. No matter which one you choose, the painting is in a chest in the back room.Rewards:Return to Evelyn Garringsburg and give her the painting. You'll receive 300 gold, 1200 experience and some alignment. Also, the newspapers will feature you on the main page, on the article ""OUTSIDER FINDS STOLEN PAINTING"".Alternate solution:It's also possible to get Evelyn Garrinsburg to double up the reward. To do this, go straight to 57 Mulligan Bone Alley before triggering the quest at the Garrinsburg residence, kill the half-ogre guard and get the painting, and then return it to Evelyn Garrinsburg. Don't ask her to introduce herself, just tell her that you brought her painting. Initially she'll be slightly confused, and mention that you're probably interested in the reward. If you then choose the surprised dialogue (""Reward? Are you offering one?..."") she'll get suspicious and accuse you of the theft of the painting. Then choose the dialogue to just give the painting for free (""Listen. This is no longer worth the trouble...""), and she'll get so embarrassed that she'll pay double. The downside is that you'll miss out on the fun detective part of the quest, but it really showcases the developers' foresight and the myriad of ways to approach quests. Done with 9 CHA and 1 rank + apprentice in persuasion.Third solution:If you are a member of the Thieves Underground, you can also sell the painting to Thaddeus Mynor for 300 gold, but no experience.Fourth solutionIf you side with Madame Toussaude against Dolores Beeston in the Fortune-Tellers quest, then Madame Toussaude offers to give you information about the Garringsburg Robbery. If you haven't heard of it yet, she says ""Oh, you will..."". On completing the quest then Toussaude uses magical means to tell you the painting is at 57 Mulligan Bone Alley, again even if you haven't encountered Mrs Garringsburg yet. You can skip all the detective work, though you still have to deal with the Ogre."
https://arcanum.fandom.com/wiki/Get_Information_from_Gilbert_Bates,Get Information from Gilbert Bates: Short Description,89 Schuylers: Get info about strange ring from Gilbert Bates. (Reward: 1200 XP.) p. 208
https://arcanum.fandom.com/wiki/Get_Information_from_the_Schuylers,Get Information from the Schuylers: Short Description,"Get Information from the Schuylers is a quest. Outside the P Shuyler company, you'll find the dwarf Magnus. If you're well-known, he'll offer to accompany you. Once you've obtained the key to the private rooms, you'll see a trapdoor near the lectern. Using it will lead you down into a three-level cave system. If you have Magnus with you, he'll tell you that it's a dwarven burial site. The levels are infested with zombies. I recommend tackling them with at least three levels of melee and dodge. At the end of the third level, you'll find the actual tomb, with several dwarven zombies roaming around without attacking you, and the final room with the three Shuyler brothers and their dead father. You can decide to listen to their arguments or attack them (they're not very strong). If you listen to their arguments, they'll tell you who the ring belongs to. If you attack, you'll recover the key to the archives from the corpses, where you'll find a telegram from Benjamin Bates commissioning the ring for his son Gilbert Bates. Reading it will complete the quest. In both cases you will get 2000 XP and if you kill them a fate point if you have Magnus with you 66 Ristezze: Get information from P. Schuyler & Sons about owner of strange ring. (Reward: 1000 XP.) p. 206"
https://arcanum.fandom.com/wiki/Helping_Madam_Lil,Helping Madam Lil: Retrieve Cassie's Necklace,"Madam Lil asks you to retrieve Cassie’s Necklace from Mr Moorelands house and 46 Devonshire Way. For services rendered, you can choose one of her girls. Laura the maid has found the necklace. There are many ways to get it: You can pick pocket it from her You can threaten her with violence (she will then give it up) Offer to pay her 25 gold for it Take pity on her, charm her by complimenting her about her youth and beauty. Mention that she could get a job with Madam Lil. Promise to talk with Madam Lil and she will give you the necklace. When you get there, you find, she has now joined the brothel and offers you a free “test run”."
https://arcanum.fandom.com/wiki/Helping_Madam_Lil,Helping Madam Lil: Get Mr. Langley to Pay,Madam Lil asks you to get Mr Langley the doorman of the Bridesdale Inn to pay his debt of 400 gold. You can convince him to pay half now and he will pay you the rest in 5 days. You can also pick pocket him for extra cash while you are there.
https://arcanum.fandom.com/wiki/Helping_Madam_Lil,Helping Madam Lil: Deliver Package to Mrs. Halster (males only),Madam Lil asks you to deliver a package to Mrs Halster of 48 Devonshire Way to help patch things up between her and her husband. Just pretend to be a delivery boy and she will be a happy woman again.
https://arcanum.fandom.com/wiki/Helping_Madam_Lil,Helping Madam Lil: “Service” Mr. Franklin (females only),He lives at corner of Vermillion and Grimson. Must have Beauty of 7 or above.
https://arcanum.fandom.com/wiki/Helping_Madam_Lil,Helping Madam Lil: Get Madam Lil a Medallion of Beauty,"Madam Lil asks you to get her a Medallion of Beauty. The lady in the blue dress in the Derholm Pub has one (you can pick pocket her for it and complete the quest). Similarly one of the ladies in the Captains Quarters in Black Root has one of these amulets. The item is also one of the random Magick treasures you can find. Some people have found it in the Ancient Maze, Wolf Cave or Dungeon of the Dragon Pool. Additionally, you can simply buy it from Mr. Black's fence in Tarant who sometimes has it in stock. You must be a Thieves Underground member to do so."
https://arcanum.fandom.com/wiki/Kill_the_King_of_Caladon,Kill the King of Caladon: Short Description,"After talking with Mr Willoughsby, a man, Heinrich Jenks appears in the room outside. He wants you to assassinate the King Of Caladon, he tells you to meet Vernon in the Kitchen for more details. When the job is done he will meet you again in Grant’s Tavern and give you 20,000 gold.You can tell Mr Willoughsby and he will send Lorham, his bodyguard to deal with him (this botches the quest).Travelling to Caladon, you need to talk with Renard first and then you will find Vernon who gives you a key.You can also get into the palace by hiding in a crate on the Caladon waterfront.Upstairs you will find a guard patrolling, he will try and kill you on sight (getting past him depends on your style prowling and backstab work well here). Make sure you loot the rooms as there is a lot of jewellery. Go through the ventilation system and explore.It is worthwhile making your way to the treasure vault. The door can be difficult to pick (or break down without damaging weapons). There is a lot of gold and items here. There is also a stairway up to the kings bedroom. Killing the king will earn you a reputation. Every inhabitant in Caladon will try and kill you. So if you really want to do this quest, you should complete all others in Caladon first.Returning to Grant’ Tavern in Tarant you can pick up your blood money.Editor’s note – using Dominate Will and walking out the main gate and disposing of the King later is probably the easiest way of completing this (or just using Teleport)."
https://arcanum.fandom.com/wiki/Retrieve_Matthew%27s_Wedding_Ring,Retrieve Matthew's Wedding Ring: Walkthrough,Talk to Matthew Jameson at the corner of Kensington and Devonshire. Offer to help him find the wedding ring. Go down the sewers and take the first left turn. The Fancy Ring should be on the ground at the upper part of the room next to the wall. Fight the rats and grab the ring. Bring the ring back to Matthew.
https://arcanum.fandom.com/wiki/Rid_Mr._Plough%27s_Warehouses_of_Rats,Rid Mr. Plough's Warehouses of Rats: Walkthrough,Talk to Simon Plough at the warehouse entrance and ask about his problem. Visit the smaller warehouse to the left first and kill the rats inside. You will also find a key in one of the barrels. Use the key to enter the bigger warehouse and kill everything inside. Return to Simon to finish the quest.
https://arcanum.fandom.com/wiki/Rid_Mr._Plough%27s_Warehouses_of_Rats,Rid Mr. Plough's Warehouses of Rats: Rewards,"3,100 XP +Good alignment"
https://arcanum.fandom.com/wiki/The_Crystal_Ball,The Crystal Ball: Walkthrough,"Delores Beston, in her home at 42 Polton Cross in Tarant, will ask you find a crystal ball for her. She will tell you that Madame Toussaude has one. Speak to Madame Toussaude at 77 Devonshire Way. You will have to choose to either side with her or with Delores. Choosing to side with Delores or refusing to take sides will make Madame Toussaude hostile, causing the Living One to be cursed. If you choose to side with Toussaude, she will give you her crystal ball and ask you to give it to Delores. Return to Delores Beston with the crystal ball. When you give it to her, she will be instantly killed. Take the crystal ball from her body. Return to Madame Toussaude and she will tell you the location of the Garringsburg's painting. If you have already finished that quest, she will bless you instead."
https://arcanum.fandom.com/wiki/The_Crystal_Ball,The Crystal Ball: Rewards,"If Madame Toussaude is killed: Curse (-2 charm) 1,200 experience If Delores Beston is killed: Blessing (+1 charm) The location of the painting for the Garringsburg quest"
https://arcanum.fandom.com/wiki/Steal_the_Elven_Funeral_Stone,Steal the Elven Funeral Stone: Walkthrough,"Talk to Cassandra Pettibone at the entrance of Tarant and ask her about work. She will want to talk to you privately, follow her into her residence. Once again, ask her for work and she will ask you to go to the Elven Ruins to get the Funeral Stone for her. Go to the Elven Ruins and get past the elves by either persuading them to let you pass or by killing them. The Funeral Stone is at the end of the tunnels, next to some graves. It takes a lot of inventory space and is very heavy. Return it to Cassandra for the reward."
https://arcanum.fandom.com/wiki/Steal_the_Elven_Funeral_Stone,Steal the Elven Funeral Stone: Rewards,"1,000 XP -5 alignment 250 (300 using Persuasion, 400 using Haggle) gold"
https://arcanum.fandom.com/wiki/Steal_the_Elven_Funeral_Stone,Steal the Elven Funeral Stone: Trivia,"You can resurrect dead archeologist, Professor James. Apart turning the elves hostile, this won't change the quest's course or outcome. You can Conjure spirit of dead archeologist and get the same dialogue as thru resurrection without turning the elves hostile"
https://arcanum.fandom.com/wiki/Steal_the_Golden_Idol_of_Kree,Steal the Golden Idol of Kree: Short Description,"Thaddeus Mynor will offer you 1000 gold to retrieve the statue of Kree. Depending on your skills, you can convince him that this job is worth 2000 gold.Once there, retrieving the idol depends on your skills. The barbarians are well armoured and ready for battle.You can fight your way through, but this is very difficult for the more thiefly type characters. Prowling (and Backstab if you are so inclined) really shine here.The idol is located in shrine, guarded by a large number of barbarians.Note – the armor and weapons are top notch here, so if your character isn’t a thief type character this is a good “shopping mart” to equip yourself and your followers. However, if you manage to steal the idol without killing anyone, you earn a fate point"
https://arcanum.fandom.com/wiki/Tarant_Thieves_Underground,Tarant Thieves Underground: Black Market,"Retrieve Cassie's Jewellery The ring is in a chest in one of the back rooms of Madame Lil's. The door to the room is trapped and locked. The chest itself is also locked, and is guarded by an NPC maid named Winno Whitewash. Retrieve the Derian Ka Sword The Derian Ka sword can be found in a safe in the back room of the Appleby Residence. The safe is locked and trapped, and it is guarded at night by a sleeping Cedric Appleby. Retrieve the Enchanted Looking Glass The looking glass can be found in a chest at the Pettibone residence. The chest is locked, and it is guarded by Mrs. Pettibone, She is awake during the day and sleeps at night. Retrieve the Essence Of Will-O-Wisp The essence is kept in a chest in the back room of H.T Parnell's. The door and chest are locked, and the rooms are guarded by Parnell and Gar. Retrieve the Flawless Dwarven Rubies The rubies can be found in a barrel next to a ship of the waterfront. The barrel is locked, and it is guarded by a patrolling city guard. Retrieve the Heron Device The device is located in a crate at the Bates Warehouse, in the far back room. The crate is locked and trapped, as are the doors to the intervening rooms. The main room is guarded by a warehouse worker in the front of the building by day, and sleeping in the front room at night. The item takes up 4x4 in the inventory space and weights 1000 stone, so that may be a consideration. Retrieve the Jewel Of Hebe The Jewel of Hebe, can be found in a chest at the Panarii temple. The chest is locked and trapped, and it is guarded by the local priest. Retrieve the Lucky Medallion The medallion is worn by a vagrant who sleeps at Poone's Flophouse at night, and wanders the local area by day. He is not guarded by anyone in particular, but he is usually near members of the general population. Retrieve the Music Box From Madam Lil The music box is located in Madame Lil's inventory, unequipped. Madam Lil herself is guarded by her girls and the bartender. Retrieve the Lethe Wyvern Venom The Lethe Wyvern Venom is in a chest in the back room of the Zoological Society. The chest is locked, and it is guarded by Dr Fenwick. Retrieve the Napha Water The Napha Water can be found in a cabinet at the Halster Residence. The cabinet is locked, and it is guarded by Mrs. Halster. She is awake by day and sleeps at night. Retrieve the Plans For Schreck's Multi-barrel Pistol The plans for the new pistol are in a cabinet in the middle conference room of the Bates Engine Factory. The building has a front entrance with a guard and two side entrances, all of which are locked. The interior door of the back side entrance is also locked. The cabinet of interested is locked but not trapped. It is guarded by two guards on a timed circular patrol. Retrieve the Potion Of Dark Power The potion can be found in a chest in the bedroom of the Fitzgerald residence. The chest is locked and trapped, and several of the surrounding floor tiles are trapped as well. The residence is guarded by Mr. Fitzgerald who is awake by day, and sleeps by night. There are also city guards who patrol the general area. Retrieve the Ring Of Virility The ring is found equipped on Mr Franklin in his home. Mr. Franklin himself is guarded by his Half-Ogre body guard, and an occasion patrolling city guard. Mr. Frankilin is normally always awake, but he can be made to briefly sleep in conjunction with another quest."
